Year,Quarter,Indictable/Summary,Offence type,Offence group,Offence,Person/other,Sex,Ethnicity,Age group,Age range,Cautions issued,Proceeded against,Found Guilty,Sentenced,Absolute Discharge,Conditional Discharge,Fine,Reparation Order,Referral Order,Community Order (or predecessor),Youth Rehabilitation Order (or predecessor),Total Community Sentence,Suspended Sentence,S90-92 PCC(s) Act 2000,Detention and Training Order,Young Offender Institution (aged 18 to 20),Offenders of specific concern under s236A of CJA 2003 - Children,EPP,IPP/DPP,EDS,Offenders of specific concern under s236A of CJA 2003 - Adults,Standard Determinate Sentence,Total Immediate Custody,Compensation (primary disposal),Restriction Order,Hospital Order,Guardianship Order,Police Cells,One Day Crown Court Cells,Recognizances and Bound Over,Other,Total Otherwise Dealt With,Average Custodial Sentence Length,Custody - Up to and including 1 month,Custody - Over 1 month and up to and including 2 months,Custody - Over 2 months and up to and including 3 months,Custody - More than 3 months and under 6 months,Custody - 6 months,Custody - More than 6 months and up to 9 months,Custody - More than 9 months and under 12 months,Custody - 12 months,Custody - More than 12 months and up to 18 months,Custody - More than 18 months and up to 2 years,Custody - More than 2 years and up to 3 years,Custody - More than 3 years and under 4 years,Custody - 4 years,Custody - More than 4 years and up to 5 years,Custody - More than 5 years and up to 6 years,Custody - More than 6 years and up to 7 years,Custody - More than 7 years and up to 8 years,Custody - More than 8 years and up to 9 years,Custody - More than 9 years and up to 10 years,Custody - More than 10 years and up to 15 years,Custody - More than 15 years and less than life,Custody - Indeterminate Sentence,Custody - Life,Average Fine,Fine - Up to and including £25,Fine - Over £25 and up to £50,Fine - Over £50 and up to £100,Fine - Over £100 and up to £150,Fine - Over £150 and up to £200,Fine - Over £200 and up to £250,Fine - Over £250 and up to £300,Fine - Over £300 and up to £500,Fine - Over £500 and up to £750,Fine - Over £750 and up to £1000,Fine - Over £1000 and up to £2500,Fine - Over £2500 and up to £5000,Fine - Over £5000 and up to £10000,Fine - Over £10000,Total Fine Amount,Compensation - All,Average Compensation,Compensation - Up to & incl. £25,Compensation - Over £25 up to £50,Compensation - Over £50 up to £100,Compensation - Over £100 up to £150,Compensation - Over £150 up £200,Compensation - Over £200 up to £250,Compensation - Over £250 up to £300,Compensation - Over £300 up to £500,Compensation - Over £500 up to £750,Compensation - Over £750 up £1000,Compensation - Over £1000,Total Compensation Amount,Total months,Total determinate
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,01: Male,N/A,03: Adults,05: 21-24,0,24,24,24,0,5,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.78,0,3,9,3,0,0,1,2,0,0,0,0,0,0,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,04: Not known,N/A,03: Adults,05: 21-24,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,01: Male,N/A,03: Adults,07: 25-29 (2017 onwards),0,34,34,34,0,7,19,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,2,3,0.78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.26,0,7,9,0,0,1,2,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,3
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,02: Female,N/A,03: Adults,07: 25-29 (2017 onwards),0,12,12,12,0,1,4,0,0,3,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75,0,2,2,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,1
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,01: Male,N/A,03: Adults,08: 30-39 (2017 onwards),0,85,85,84,2,14,47,0,0,9,0,9,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,1,7,1.24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.13,1,14,25,5,1,0,1,0,0,0,0,0,0,0,3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,02: Female,N/A,03: Adults,08: 30-39 (2017 onwards),0,19,19,19,0,6,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,4,2,1,1,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,1
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,01: Male,N/A,03: Adults,09: 40-49 (2017 onwards),0,43,43,43,0,8,22,0,0,3,0,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,0,0,7,0.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.23,0,10,10,2,0,0,0,0,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,02: Female,N/A,03: Adults,09: 40-49 (2017 onwards),0,10,10,10,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,2,0,0,1,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,04: Not known,N/A,03: Adults,09: 40-49 (2017 onwards),0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,01: Male,N/A,03: Adults,10: 50-59 (2017 onwards),0,16,16,16,0,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.78,1,3,4,1,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,02: Female,N/A,03: Adults,10: 50-59 (2017 onwards),0,6,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,1
2019,Q1,Summary,03 Summary non-motoring,11: Summary non-motoring,193 Offences under the Drugs Act 2005 - summary,01: Person,04: Not known,N/A,03: Adults,10: 50-59 (2017 onwards),0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,01: White,02: Young adults,04: 18-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,03: Asian,02: Young adults,04: 18-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,02: Black,03: Adults,05: 21-24,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,03: Asian,03: Adults,05: 21-24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,03: Asian,03: Adults,05: 21-24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,06: Not stated,03: Adults,05: 21-24,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,04: Not known,02: Black,03: Adults,05: 21-24,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,01: White,03: Adults,07: 25-29 (2017 onwards),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,02: Black,03: Adults,07: 25-29 (2017 onwards),0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,03: Asian,03: Adults,07: 25-29 (2017 onwards),0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,02: Female,01: White,03: Adults,07: 25-29 (2017 onwards),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,02: Black,03: Adults,08: 30-39 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,02: Black,03: Adults,08: 30-39 (2017 onwards),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,02: Black,03: Adults,08: 30-39 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,06: Not stated,03: Adults,08: 30-39 (2017 onwards),0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,01: White,03: Adults,09: 40-49 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,03: Asian,03: Adults,09: 40-49 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,01: White,03: Adults,10: 50-59 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,01 Indictable only,06: Drug offences,92C Other drug offences,01: Person,01: Male,01: White,03: Adults,10: 50-59 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A Other drug trafficking offences,01: Person,01: Male,06: Not stated,03: Adults,09: 40-49 (2017 onwards),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,01: Children,03: 15-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,N/A,01: Children,03: 15-17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,02: Young adults,04: 18-20,0,0,2,3,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,02: Young adults,04: 18-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,02: Young adults,04: 18-20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,02: Young adults,04: 18-20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,05: 21-24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,05: 21-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,04: Mixed,03: Adults,05: 21-24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,05: 21-24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,02: Female,06: Not stated,03: Adults,05: 21-24,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,02: Female,06: Not stated,03: Adults,05: 21-24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,07: 25-29 (2017 onwards),0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,39.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,01: White,03: Adults,07: 25-29 (2017 onwards),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,02: Black,03: Adults,07: 25-29 (2017 onwards),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,03: Asian,03: Adults,07: 25-29 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1
2019,Q2,Indictable,02 Triable Either Way,06: Drug offences,92A.01 Unlawful importation - Class A,01: Person,01: Male,06: Not stated,03: Adults,07: 25-29 (2017 onwards),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
